character_id,utterance_id,episode_id,turn_index
char__soul,utt__train_ep_005018__011,train_ep_005018,11
char__servant,utt__train_ep_005018__012,train_ep_005018,12
char__soul,utt__train_ep_005018__013,train_ep_005018,13
char__party_goers,utt__train_ep_005019__000,train_ep_005019,0
char__bartender,utt__train_ep_005019__001,train_ep_005019,1
char__party_goers,utt__train_ep_005019__002,train_ep_005019,2
char__bartender,utt__train_ep_005019__003,train_ep_005019,3
char__party_goers,utt__train_ep_005019__004,train_ep_005019,4
char__bartender,utt__train_ep_005019__005,train_ep_005019,5
char__party_goers,utt__train_ep_005019__006,train_ep_005019,6
char__bartender,utt__train_ep_005019__007,train_ep_005019,7
char__party_goers,utt__train_ep_005019__008,train_ep_005019,8
char__bartender,utt__train_ep_005019__009,train_ep_005019,9
char__party_goers,utt__train_ep_005019__010,train_ep_005019,10
char__bartender,utt__train_ep_005019__011,train_ep_005019,11
char__party_goers,utt__train_ep_005019__012,train_ep_005019,12
char__bartender,utt__train_ep_005019__013,train_ep_005019,13
char__bishop,utt__train_ep_005020__000,train_ep_005020,0
char__pastor,utt__train_ep_005020__001,train_ep_005020,1
char__bishop,utt__train_ep_005020__002,train_ep_005020,2
char__pastor,utt__train_ep_005020__003,train_ep_005020,3
char__bishop,utt__train_ep_005020__004,train_ep_005020,4
char__pastor,utt__train_ep_005020__005,train_ep_005020,5
char__bishop,utt__train_ep_005020__006,train_ep_005020,6
char__pastor,utt__train_ep_005020__007,train_ep_005020,7
char__bishop,utt__train_ep_005020__008,train_ep_005020,8
char__pastor,utt__train_ep_005020__009,train_ep_005020,9
char__bishop,utt__train_ep_005020__010,train_ep_005020,10
char__pastor,utt__train_ep_005020__011,train_ep_005020,11
char__bishop,utt__train_ep_005020__012,train_ep_005020,12
char__pastor,utt__train_ep_005020__013,train_ep_005020,13
char__servant,utt__train_ep_005021__000,train_ep_005021,0
char__knight,utt__train_ep_005021__001,train_ep_005021,1
char__servant,utt__train_ep_005021__002,train_ep_005021,2
char__knight,utt__train_ep_005021__003,train_ep_005021,3
char__servant,utt__train_ep_005021__004,train_ep_005021,4
char__knight,utt__train_ep_005021__005,train_ep_005021,5
char__servant,utt__train_ep_005021__006,train_ep_005021,6
char__knight,utt__train_ep_005021__007,train_ep_005021,7
char__servant,utt__train_ep_005021__008,train_ep_005021,8
char__knight,utt__train_ep_005021__009,train_ep_005021,9
char__servant,utt__train_ep_005021__010,train_ep_005021,10
char__knight,utt__train_ep_005021__011,train_ep_005021,11
char__servant,utt__train_ep_005021__012,train_ep_005021,12
char__knight,utt__train_ep_005021__013,train_ep_005021,13
char__cat,utt__train_ep_005022__000,train_ep_005022,0
char__traveler,utt__train_ep_005022__001,train_ep_005022,1
char__cat,utt__train_ep_005022__002,train_ep_005022,2
char__traveler,utt__train_ep_005022__003,train_ep_005022,3
char__cat,utt__train_ep_005022__004,train_ep_005022,4
char__traveler,utt__train_ep_005022__005,train_ep_005022,5
char__cat,utt__train_ep_005022__006,train_ep_005022,6
char__traveler,utt__train_ep_005022__007,train_ep_005022,7
char__cat,utt__train_ep_005022__008,train_ep_005022,8
char__traveler,utt__train_ep_005022__009,train_ep_005022,9
char__cat,utt__train_ep_005022__010,train_ep_005022,10
char__traveler,utt__train_ep_005022__011,train_ep_005022,11
char__cat,utt__train_ep_005022__012,train_ep_005022,12
char__traveler,utt__train_ep_005022__013,train_ep_005022,13
char__god,utt__train_ep_005023__000,train_ep_005023,0
char__servant,utt__train_ep_005023__001,train_ep_005023,1
char__god,utt__train_ep_005023__002,train_ep_005023,2
char__servant,utt__train_ep_005023__003,train_ep_005023,3
char__god,utt__train_ep_005023__004,train_ep_005023,4
char__servant,utt__train_ep_005023__005,train_ep_005023,5
char__god,utt__train_ep_005023__006,train_ep_005023,6
char__servant,utt__train_ep_005023__007,train_ep_005023,7
char__god,utt__train_ep_005023__008,train_ep_005023,8
char__servant,utt__train_ep_005023__009,train_ep_005023,9
char__god,utt__train_ep_005023__010,train_ep_005023,10
char__servant,utt__train_ep_005023__011,train_ep_005023,11
char__god,utt__train_ep_005023__012,train_ep_005023,12
char__servant,utt__train_ep_005023__013,train_ep_005023,13
char__subject,utt__train_ep_005024__000,train_ep_005024,0
char__king,utt__train_ep_005024__001,train_ep_005024,1
char__subject,utt__train_ep_005024__002,train_ep_005024,2
char__king,utt__train_ep_005024__003,train_ep_005024,3
char__subject,utt__train_ep_005024__004,train_ep_005024,4
char__king,utt__train_ep_005024__005,train_ep_005024,5
char__subject,utt__train_ep_005024__006,train_ep_005024,6
char__king,utt__train_ep_005024__007,train_ep_005024,7
char__subject,utt__train_ep_005024__008,train_ep_005024,8
char__king,utt__train_ep_005024__009,train_ep_005024,9
char__subject,utt__train_ep_005024__010,train_ep_005024,10
char__king,utt__train_ep_005024__011,train_ep_005024,11
char__subject,utt__train_ep_005024__012,train_ep_005024,12
char__king,utt__train_ep_005024__013,train_ep_005024,13
char__torture_master,utt__train_ep_005025__000,train_ep_005025,0
char__soldier,utt__train_ep_005025__001,train_ep_005025,1
char__torture_master,utt__train_ep_005025__002,train_ep_005025,2
char__soldier,utt__train_ep_005025__003,train_ep_005025,3
char__torture_master,utt__train_ep_005025__004,train_ep_005025,4
char__soldier,utt__train_ep_005025__005,train_ep_005025,5
char__torture_master,utt__train_ep_005025__006,train_ep_005025,6
char__soldier,utt__train_ep_005025__007,train_ep_005025,7
char__torture_master,utt__train_ep_005025__008,train_ep_005025,8
char__soldier,utt__train_ep_005025__009,train_ep_005025,9
char__torture_master,utt__train_ep_005025__010,train_ep_005025,10
char__soldier,utt__train_ep_005025__011,train_ep_005025,11
char__torture_master,utt__train_ep_005025__012,train_ep_005025,12
char__soldier,utt__train_ep_005025__013,train_ep_005025,13
char__king,utt__train_ep_005026__000,train_ep_005026,0
char__person,utt__train_ep_005026__001,train_ep_005026,1
char__king,utt__train_ep_005026__002,train_ep_005026,2
char__person,utt__train_ep_005026__003,train_ep_005026,3
char__king,utt__train_ep_005026__004,train_ep_005026,4
char__person,utt__train_ep_005026__005,train_ep_005026,5
char__king,utt__train_ep_005026__006,train_ep_005026,6
char__person,utt__train_ep_005026__007,train_ep_005026,7
char__king,utt__train_ep_005026__008,train_ep_005026,8
char__person,utt__train_ep_005026__009,train_ep_005026,9
char__king,utt__train_ep_005026__010,train_ep_005026,10
char__person,utt__train_ep_005026__011,train_ep_005026,11
char__king,utt__train_ep_005026__012,train_ep_005026,12
char__person,utt__train_ep_005026__013,train_ep_005026,13
char__lord,utt__train_ep_005027__000,train_ep_005027,0
char__farmer,utt__train_ep_005027__001,train_ep_005027,1
char__lord,utt__train_ep_005027__002,train_ep_005027,2
char__farmer,utt__train_ep_005027__003,train_ep_005027,3
char__lord,utt__train_ep_005027__004,train_ep_005027,4
char__farmer,utt__train_ep_005027__005,train_ep_005027,5
char__lord,utt__train_ep_005027__006,train_ep_005027,6
char__farmer,utt__train_ep_005027__007,train_ep_005027,7
char__lord,utt__train_ep_005027__008,train_ep_005027,8
char__farmer,utt__train_ep_005027__009,train_ep_005027,9
char__lord,utt__train_ep_005027__010,train_ep_005027,10
char__farmer,utt__train_ep_005027__011,train_ep_005027,11
char__lord,utt__train_ep_005027__012,train_ep_005027,12
char__farmer,utt__train_ep_005027__013,train_ep_005027,13
char__boar,utt__train_ep_005028__000,train_ep_005028,0
char__thief,utt__train_ep_005028__001,train_ep_005028,1
char__boar,utt__train_ep_005028__002,train_ep_005028,2
char__thief,utt__train_ep_005028__003,train_ep_005028,3
char__boar,utt__train_ep_005028__004,train_ep_005028,4
char__thief,utt__train_ep_005028__005,train_ep_005028,5
char__boar,utt__train_ep_005028__006,train_ep_005028,6
char__thief,utt__train_ep_005028__007,train_ep_005028,7
char__boar,utt__train_ep_005028__008,train_ep_005028,8
char__thief,utt__train_ep_005028__009,train_ep_005028,9
char__boar,utt__train_ep_005028__010,train_ep_005028,10
char__thief,utt__train_ep_005028__011,train_ep_005028,11
char__boar,utt__train_ep_005028__012,train_ep_005028,12
char__thief,utt__train_ep_005028__013,train_ep_005028,13
char__knight,utt__train_ep_005029__000,train_ep_005029,0
char__traveler,utt__train_ep_005029__001,train_ep_005029,1
char__knight,utt__train_ep_005029__002,train_ep_005029,2
char__traveler,utt__train_ep_005029__003,train_ep_005029,3
char__knight,utt__train_ep_005029__004,train_ep_005029,4
char__traveler,utt__train_ep_005029__005,train_ep_005029,5
char__knight,utt__train_ep_005029__006,train_ep_005029,6
char__traveler,utt__train_ep_005029__007,train_ep_005029,7
char__knight,utt__train_ep_005029__008,train_ep_005029,8
char__traveler,utt__train_ep_005029__009,train_ep_005029,9
char__knight,utt__train_ep_005029__010,train_ep_005029,10
char__traveler,utt__train_ep_005029__011,train_ep_005029,11
char__knight,utt__train_ep_005029__012,train_ep_005029,12
char__traveler,utt__train_ep_005029__013,train_ep_005029,13
char__bandit,utt__train_ep_005030__000,train_ep_005030,0
char__old_man,utt__train_ep_005030__001,train_ep_005030,1
char__bandit,utt__train_ep_005030__002,train_ep_005030,2
char__old_man,utt__train_ep_005030__003,train_ep_005030,3
char__bandit,utt__train_ep_005030__004,train_ep_005030,4
char__old_man,utt__train_ep_005030__005,train_ep_005030,5
char__bandit,utt__train_ep_005030__006,train_ep_005030,6
char__old_man,utt__train_ep_005030__007,train_ep_005030,7
char__bandit,utt__train_ep_005030__008,train_ep_005030,8
char__old_man,utt__train_ep_005030__009,train_ep_005030,9
char__bandit,utt__train_ep_005030__010,train_ep_005030,10
char__old_man,utt__train_ep_005030__011,train_ep_005030,11
char__bandit,utt__train_ep_005030__012,train_ep_005030,12
char__old_man,utt__train_ep_005030__013,train_ep_005030,13
char__seagull,utt__train_ep_005031__000,train_ep_005031,0
char__thief,utt__train_ep_005031__001,train_ep_005031,1
char__seagull,utt__train_ep_005031__002,train_ep_005031,2
char__thief,utt__train_ep_005031__003,train_ep_005031,3
char__seagull,utt__train_ep_005031__004,train_ep_005031,4
char__thief,utt__train_ep_005031__005,train_ep_005031,5
char__seagull,utt__train_ep_005031__006,train_ep_005031,6
char__thief,utt__train_ep_005031__007,train_ep_005031,7
char__seagull,utt__train_ep_005031__008,train_ep_005031,8
char__thief,utt__train_ep_005031__009,train_ep_005031,9
char__seagull,utt__train_ep_005031__010,train_ep_005031,10
char__thief,utt__train_ep_005031__011,train_ep_005031,11
char__seagull,utt__train_ep_005031__012,train_ep_005031,12
char__thief,utt__train_ep_005031__013,train_ep_005031,13
char__servant,utt__train_ep_005032__000,train_ep_005032,0
char__kings,utt__train_ep_005032__001,train_ep_005032,1
char__servant,utt__train_ep_005032__002,train_ep_005032,2
char__kings,utt__train_ep_005032__003,train_ep_005032,3
char__servant,utt__train_ep_005032__004,train_ep_005032,4
char__kings,utt__train_ep_005032__005,train_ep_005032,5
char__servant,utt__train_ep_005032__006,train_ep_005032,6
char__kings,utt__train_ep_005032__007,train_ep_005032,7
char__servant,utt__train_ep_005032__008,train_ep_005032,8
char__kings,utt__train_ep_005032__009,train_ep_005032,9
char__servant,utt__train_ep_005032__010,train_ep_005032,10
char__kings,utt__train_ep_005032__011,train_ep_005032,11
char__servant,utt__train_ep_005032__012,train_ep_005032,12
char__kings,utt__train_ep_005032__013,train_ep_005032,13
char__deer,utt__train_ep_005033__000,train_ep_005033,0
char__peasant,utt__train_ep_005033__001,train_ep_005033,1
char__deer,utt__train_ep_005033__002,train_ep_005033,2
char__peasant,utt__train_ep_005033__003,train_ep_005033,3
char__deer,utt__train_ep_005033__004,train_ep_005033,4
char__peasant,utt__train_ep_005033__005,train_ep_005033,5
char__deer,utt__train_ep_005033__006,train_ep_005033,6
char__peasant,utt__train_ep_005033__007,train_ep_005033,7
char__deer,utt__train_ep_005033__008,train_ep_005033,8
char__peasant,utt__train_ep_005033__009,train_ep_005033,9
char__deer,utt__train_ep_005033__010,train_ep_005033,10
char__peasant,utt__train_ep_005033__011,train_ep_005033,11
char__deer,utt__train_ep_005033__012,train_ep_005033,12
char__peasant,utt__train_ep_005033__013,train_ep_005033,13
char__merchant,utt__train_ep_005034__000,train_ep_005034,0
char__drunkard,utt__train_ep_005034__001,train_ep_005034,1
char__merchant,utt__train_ep_005034__002,train_ep_005034,2
char__drunkard,utt__train_ep_005034__003,train_ep_005034,3
char__merchant,utt__train_ep_005034__004,train_ep_005034,4
char__drunkard,utt__train_ep_005034__005,train_ep_005034,5
char__merchant,utt__train_ep_005034__006,train_ep_005034,6
char__drunkard,utt__train_ep_005034__007,train_ep_005034,7
char__merchant,utt__train_ep_005034__008,train_ep_005034,8
char__drunkard,utt__train_ep_005034__009,train_ep_005034,9
char__merchant,utt__train_ep_005034__010,train_ep_005034,10
char__drunkard,utt__train_ep_005034__011,train_ep_005034,11
char__merchant,utt__train_ep_005034__012,train_ep_005034,12
char__drunkard,utt__train_ep_005034__013,train_ep_005034,13
char__snake,utt__train_ep_005035__000,train_ep_005035,0
char__chicken,utt__train_ep_005035__001,train_ep_005035,1
char__snake,utt__train_ep_005035__002,train_ep_005035,2
char__chicken,utt__train_ep_005035__003,train_ep_005035,3
char__snake,utt__train_ep_005035__004,train_ep_005035,4
char__chicken,utt__train_ep_005035__005,train_ep_005035,5
char__snake,utt__train_ep_005035__006,train_ep_005035,6
char__chicken,utt__train_ep_005035__007,train_ep_005035,7
char__snake,utt__train_ep_005035__008,train_ep_005035,8
char__chicken,utt__train_ep_005035__009,train_ep_005035,9
char__snake,utt__train_ep_005035__010,train_ep_005035,10
char__chicken,utt__train_ep_005035__011,train_ep_005035,11
char__snake,utt__train_ep_005035__012,train_ep_005035,12
char__chicken,utt__train_ep_005035__013,train_ep_005035,13
char__priest,utt__train_ep_005036__000,train_ep_005036,0
char__peasant,utt__train_ep_005036__001,train_ep_005036,1
char__priest,utt__train_ep_005036__002,train_ep_005036,2
char__peasant,utt__train_ep_005036__003,train_ep_005036,3
char__priest,utt__train_ep_005036__004,train_ep_005036,4
char__peasant,utt__train_ep_005036__005,train_ep_005036,5
char__priest,utt__train_ep_005036__006,train_ep_005036,6
char__peasant,utt__train_ep_005036__007,train_ep_005036,7
char__priest,utt__train_ep_005036__008,train_ep_005036,8
char__peasant,utt__train_ep_005036__009,train_ep_005036,9
char__priest,utt__train_ep_005036__010,train_ep_005036,10
char__peasant,utt__train_ep_005036__011,train_ep_005036,11
char__priest,utt__train_ep_005036__012,train_ep_005036,12
char__peasant,utt__train_ep_005036__013,train_ep_005036,13
char__scullions,utt__train_ep_005037__000,train_ep_005037,0
char__person,utt__train_ep_005037__001,train_ep_005037,1
char__scullions,utt__train_ep_005037__002,train_ep_005037,2
char__person,utt__train_ep_005037__003,train_ep_005037,3
char__scullions,utt__train_ep_005037__004,train_ep_005037,4
char__person,utt__train_ep_005037__005,train_ep_005037,5
char__scullions,utt__train_ep_005037__006,train_ep_005037,6
char__person,utt__train_ep_005037__007,train_ep_005037,7
char__scullions,utt__train_ep_005037__008,train_ep_005037,8
char__person,utt__train_ep_005037__009,train_ep_005037,9
char__scullions,utt__train_ep_005037__010,train_ep_005037,10
char__person,utt__train_ep_005037__011,train_ep_005037,11
char__scullions,utt__train_ep_005037__012,train_ep_005037,12
char__person,utt__train_ep_005037__013,train_ep_005037,13
char__fisherman,utt__train_ep_005038__000,train_ep_005038,0
char__villager,utt__train_ep_005038__001,train_ep_005038,1
char__fisherman,utt__train_ep_005038__002,train_ep_005038,2
char__villager,utt__train_ep_005038__003,train_ep_005038,3
char__fisherman,utt__train_ep_005038__004,train_ep_005038,4
char__villager,utt__train_ep_005038__005,train_ep_005038,5
char__fisherman,utt__train_ep_005038__006,train_ep_005038,6
char__villager,utt__train_ep_005038__007,train_ep_005038,7
char__fisherman,utt__train_ep_005038__008,train_ep_005038,8
char__villager,utt__train_ep_005038__009,train_ep_005038,9
char__fisherman,utt__train_ep_005038__010,train_ep_005038,10
char__villager,utt__train_ep_005038__011,train_ep_005038,11
char__fisherman,utt__train_ep_005038__012,train_ep_005038,12
char__villager,utt__train_ep_005038__013,train_ep_005038,13
char__altar_boy,utt__train_ep_005039__000,train_ep_005039,0
char__priest,utt__train_ep_005039__001,train_ep_005039,1
char__altar_boy,utt__train_ep_005039__002,train_ep_005039,2
char__priest,utt__train_ep_005039__003,train_ep_005039,3
char__altar_boy,utt__train_ep_005039__004,train_ep_005039,4
char__priest,utt__train_ep_005039__005,train_ep_005039,5
char__altar_boy,utt__train_ep_005039__006,train_ep_005039,6
char__priest,utt__train_ep_005039__007,train_ep_005039,7
char__altar_boy,utt__train_ep_005039__008,train_ep_005039,8
char__priest,utt__train_ep_005039__009,train_ep_005039,9
